key_type,key,smiles
cas,25225-10-9,
cas,25225-08-5,
cas,639-99-6,
cas,84380-01-8,
cas,469-61-4,
cas,23726-94-5 / 43052-87-5,
cas,5426-78-8,
cas,1799397-82-2 / 1803472-20-9 / 2412833-99-7,
cas,25312-34-9,
cas,127-41-3,
cas,52210-18-1,
cas,127-51-5,
cas,127-42-4,
cas,97384-48-0,
cas,127-43-5,
cas,69300-15-8,
cas,99-83-2,
cas,4948-28-1,
cas,115-71-9,
cas,67633-99-2,
cas,99-86-5,
cas,62218-13-7,
cas,90132-03-9,
cas,84625-26-3,
cas,90320-42-6,
cas,91745-20-9,
cas,73049-65-7,
cas,90045-76-4,
cas,1344-28-1,
cas,139-12-8,
cas,8006-13-1,
cas,13963-57-0,
cas,18990-72-2,
cas,555-32-8,
cas,39431-98-6,
cas,2269-22-9,
cas,65997-18-4 (generic),
cas,1344-01-0,
cas,6028-57-5,
cas,165800-56-6,
cas,7446-70-0,
cas,12042-91-0,
cas,53026-85-0 / 68953-68-4,
cas,242812-76-6,
cas,245090-52-2,
cas,813-92-3,
cas,142-03-0,
cas,94166-87-7,
cas,26527-54-8,
cas,10284-64-7,
cas,242812-79-9,
cas,245090-53-3,
cas,53202-37-2,
cas,56639-51-1,
cas,300-92-5,
cas,7784-18-1,
cas,13682-92-3 / 41354-48-7,
cas,21645-51-2,
cas,11139-78-9,
cas,151841-65-5,
cas,555-31-7,
cas,72277-75-9,
cas,18917-91-4,
cas,85005-39-6,
cas,11137-98-7,
cas,52667-15-9,
cas,4040-50-0,
cas,59792-81-3,
cas,1300-35-2,
cas,11089-92-2,
cas,242812-86-8,
cas,245090-60-2,
cas,1327-36-2,
cas,9087-61-0,
cas,7047-84-9,
cas,54182-58-0,
cas,10043-01-3,
cas,7360-53-4,
cas,13939-25-8,
cas,15305-07-4,
cas,637-12-7,
cas,162260-09-5,
cas,12068-53-0,
cas,98106-55-9,
cas,174514-58-0,
cas,98106-54-8,
cas,125913-22-6,
cas,98106-52-6,
cas,134910-86-4,
cas,246867-10-7,
cas,235433-35-9,
cas,98106-53-7,
cas,134375-99-8,
cas,12004-37-4,
cas,223747-79-3,
cas,90320-45-9,
cas,9000-02-6,
cas,84836-94-2,
cas,8038-65-1,
cas,473-03-0,
cas,7779-50-2,
cas,906351-54-0,
cas,1617-53-4,
cas,353-09-3,
cas,866428-02-6,
cas,40454-21-5,
cas,35404-57-0,
cas,243842-22-0,
cas,56-12-2,
cas,300-84-5,
cas,115-70-8,
cas,926-39-6,
cas,57450-97-2,
cas,111-41-1,
cas,74333-44-1,
cas,2582-30-1,
cas,1937-19-5,
cas,5451-09-2,
cas,868074-65-1,
cas,115-69-5,
cas,124-68-5,
cas,9031-94-1,
cas,616-30-8,
cas,6168-72-5,
cas,1071-28-9,
cas,99363-37-8,
cas,221389-16-8,
cas,348099-49-0,
cas,919-30-2,
cas,94989-06-7,
cas,4254-88-0,
cas,6419-19-8,
cas,90320-46-0,
cas,7664-41-7,
cas,631-61-8,
cas,10604-69-0,
cas,37809-64-6,
cas,683748-07-4,
cas,58374-69-9,
cas,9005-34-9,
cas,7784-25-0,
cas,1863-63-4,
cas,1066-33-7,
cas,10192-30-0,
cas,68081-96-9,
cas,68815-61-2,
cas,125301-89-5,
cas,90583-12-3,
cas,65530-72-5 / 65530-71-4 / 65530-70-3,
cas,52286-18-7,
cas,1111-78-0,
cas,10361-29-2,
cas,9005-42-9,
cas,12125-02-9,
cas,90989-98-3,
cas,61789-03-5,
cas,223705-57-5,
cas,223705-35-9,
cas,37475-88-0,
cas,27501-55-9,
cas,1331-61-9,
cas,9007-69-6,
cas,19529-40-9,
cas,12125-01-8,
cas,16919-19-0,
cas,35249-89-9,
cas,53956-04-0,
cas,16941-11-0,
cas,222400-34-2,
cas,1336-21-6,
cas,12027-06-4,
cas,191880-49-6,
cas,515-98-0,
cas,32612-48-9 / 67762-19-0,
cas,32612-48-9,
cas,41051-94-9,
cas,68003-46-3,
cas,2235-54-3,
cas,221391-03-3,
cas,16325-47-6,
cas,12054-85-2,
cas,20859-38-5 / 66115-19-3,
cas,27731-61-9,
cas,52304-21-9,
cas,6484-52-2,
cas,31691-97-1,
cas,31691-97-1 (generic),
cas,544-60-5,
cas,223705-48-4,
cas,7727-54-0,
cas,61886-53-1,
cas,7722-76-1,
cas,100085-59-4,
cas,9003-03-6,
cas,62152-14-1,
cas,17496-08-1,
cas,68308-35-0,
cas,130328-20-0,
cas,1002-89-7,
cas,26022-09-3,
cas,7783-20-2,
cas,10196-04-0,
cas,68132-50-3,
cas,1762-95-4,
cas,5421-46-5,
cas,13419-67-5,
cas,857169-57-4,
cas,7803-55-6,
cas,521-58-4 (free base),
cas,26447-10-9,
cas,71750-80-6,
cas,299186-05-3,
cas,1293390-78-9,
cas,67923-07-3,
cas,91745-62-9,
cas,97675-52-0,
cas,92201-41-7,
cas,37220-17-0,
cas,156715-41-2,
cas,222400-36-4,
cas,156715-45-6,
cas,222400-35-3,
cas,169590-82-3,
cas,169590-84-5,
cas,628-63-7,
cas,71-41-0,
cas,2049-96-9,
cas,540-18-1,
cas,122-40-7,
cas,3487-99-8,
cas,40942-73-2,
cas,106-68-3,
cas,638-49-3,
cas,540-07-8,
cas,2445-72-9,
cas,25415-62-7,
cas,638-25-5,
cas,5137-52-0,
cas,624-54-4,
cas,2050-08-0,
cas,2173-56-0,
cas,9000-92-4,
cas,60763-41-9,
cas,91-87-2,
cas,68527-78-6,
cas,7493-78-9,
cas,101-85-9,
cas,4819-67-4,
cas,25564-22-1,
cas,3777-69-3,
cas,10484-36-3,
cas,9005-84-9,
cas,9032-08-0,
cas,9037-22-3,
cas,9005-82-7,
cas,3391-86-4,
cas,2442-10-6,
cas,8015-65-4 / 90320-49-3,
cas,83863-22-3,
cas,89958-30-5,
cas,8007-24-7,
cas,84787-64-4,
cas,1011294-33-9,
cas,90244-84-1,
cas,5508-58-7,
cas,4075-07-4,
cas,104-46-1,
cas,90028-03-8,
cas,90028-03-8 / 8006-75-5,
cas,84775-84-8,
cas,164288-49-7,
cas,84775-41-7,
cas,84775-41-7 / 8015-64-3,
cas,97593-07-2,
cas,92456-66-1,
cas,115909-22-3,
cas,28251-55-0,
cas,154-58-5,
cas,82151-97-1,
cas,53448-53-6,
cas,93685-34-8,
cas,90622-72-3,
cas,83863-32-5,
cas,8015-77-8,
cas,223749-17-5,
cas,62-53-3,
cas,123-11-5,
cas,105-13-5,
cas,100-66-3,
cas,1331-83-5,
cas,93165-81-2,
cas,584-85-0,
cas,84649-86-5,
cas,84649-86-5 / 8015-92-7,
cas,8015-92-7,
cas,11029-12-2,
cas,89957-44-8,
cas,118-92-3,
cas,84-65-1,
cas,85085-20-7,
cas,23749-19-7,
cas,89957-45-9,
cas,28300-74-5,
cas,225234-42-4,
cas,520-36-5,
cas,89997-34-2,
cas,89997-35-3,
cas,498-02-2,
cas,84603-51-0,
cas,69071-70-1,
cas,185123-36-8,
cas,133934-08-4,
cas,115340-78-8,
cas,7732-18-5,
cas,94350-09-1,
cas,68228-11-5,
cas,1335-44-0,
cas,10323-20-3,
cas,9040-27-1,
cas,26636-39-5,
cas,506-30-9,
cas,506-32-1,
cas,629-96-9,
cas,42233-14-7,
cas,86601-86-7,
cas,39825-93-9,
cas,172399-14-3,
cas,65591-14-2,
cas,8002-03-7,
cas,223749-20-0,
cas,89957-50-6,
cas,8015-68-7,
cas,497-76-7,
cas,84012-12-4,
cas,7770-78-7,
cas,20362-31-6 -1073499-63-4,
cas,84012-13-5,
cas,84012-13-5 / 129893-25-0,
cas,84649-87-6,
cas,84649-88-7,
cas,84776-10-3,
cas,89957-52-8,
cas,223747-87-3,
cas,223747-87-3 ; 299184-75-1,
cas,225233-94-3,
cas,12199-37-0,
cas,74-79-3 / 7200-25-1,
cas,7675-83-4,
cas,4320-30-3,
cas,1119-34-2,
cas,111129-35-2,
cas,56265-06-6 / 64855-91-0,
cas,31014-78-5,
cas,7440-37-1,
cas,223747-89-5,
cas,97659-55-7,
cas,68990-11-4,
cas,225234-40-2,
cas,89957-58-4,
cas,84929-19-1,
cas,84775-74-6,
cas,92113-09-2,
cas,92201-42-8,
cas,223747-93-1,
cas,90131-45-6,
cas,90131-45-6 / 8016-88-4,
cas,89957-61-9,
cas,84775-75-7,
cas,89957-63-1,
cas,91844-86-9,
cas,91844-86-9 / 8016-03-3,
cas,223747-95-3,
cas,223747-95-3 (generic),
cas,94333-86-5,
cas,84775-45-1,
cas,80286-58-4,
cas,63968-64-9,
cas,72944-19-5,
cas,93333-78-9,
cas,84775-78-0,
cas,"84696-13-9,84775-78-0",
cas,50-81-7 / 62624-30-0,
cas,167973-55-9,
cas,28474-90-0,
cas,129499-78-1,
cas,121869-32-7,
cas,1198294-97-1,
cas,227200-22-8,
cas,81489-64-7,
cas,137-66-6,
cas,25395-66-8,
cas,"161436-56-2, 183476-82-6",
cas,464-92-6,
cas,16830-15-2,
cas,89957-75-5,
cas,70-47-3 / 3130-87-8,
cas,174393-71-6,
cas,84649-90-1,
cas,22839-47-0,
cas,56-84-8 / 617-45-8,
cas,90028-83-4,
cas,472-61-7,
cas,89957-78-8,
cas,480-10-4,
cas,9000-65-1,
cas,85085-21-8,
cas,94166-93-5,
cas,223749-21-1,
cas,356065-49-1;906350-19-4,
cas,356065-49-1; 906350-19-4,
cas,942505-39-7,
cas,98143-57-8,
cas,9007-34-5,
cas,223748-04-7,
cas,12174-11-7 / 1337-76-4,
cas,84012-26-0,
cas,134134-86-4 / 84012-26-0,
cas,134134-87-5,
cas,134134-87-5 / 84012-26-0,
cas,9005-25-8,
cas,"108605-69-2,108605-70-5,116764-15-9,172549-38-1",
cas,97675-54-2,
cas,124046-21-5,
cas,124046-04-4,
cas,246865-42-9,
cas,226994-25-8,
cas,103819-44-9,
cas,1403820-30-3,
cas,84696-25-3,
cas,"8002-65-1,84696-25-3",
cas,123-99-9,
cas,242132-61-2,
cas,1272659-40-1,
cas,207972-39-2,
cas,151-56-4,
cas,78-67-1,
cas,275-51-4,
cas,1319-45-5,
cas,124046-24-8,
cas,124046-05-5,
cas,223704-95-8,
cas,223707-87-8,
cas,124046-26-0,
cas,94406-01-6,
cas,94333-87-6,
cas,9016-18-6,
cas,84775-80-4,
cas,314041-17-3,
cas,21967-41-9 / 314041-17-3 (hydrate),
cas,10309-37-2,
cas,91771-32-3,
cas,91771-33-4,
cas,"1174274-95-3,1542151-04-1",
cas,84775-46-2,
cas,67-52-7,
cas,10361-37-2,
cas,22561-74-6,
cas,12047-11-9,
cas,7727-43-7,
cas,21109-95-5,
cas,1417719-27-7,
cas,127464-60-2,
cas,84649-93-4,
cas,67846-56-4,
cas,2580-56-5,
cas,33203-82-6,
cas,12270-13-2,
cas,67905-56-0,
cas,966-62-1,
cas,2390-60-5,
cas,73398-25-1,
cas,61-73-4,
cas,68123-13-7,
cas,26381-41-9,
cas,68391-32-2,
cas,4482-25-1,
cas,633-03-4,
cas,569-64-2,
cas,4438-16-8,
cas,532-82-1,
cas,97404-02-9,
cas,226940-14-3,
cas,989-38-8,
cas,71134-97-9,
cas,3068-39-1,
cas,477-73-6,
cas,12221-52-2,
cas,12221-69-1,
cas,77061-58-6,
cas,68391-30-0,
cas,8004-87-3,
cas,81-88-9,
cas,73398-89-7,
cas,632-99-5,
cas,6359-45-1,
cas,3248-91-7,
cas,548-62-9,
cas,2390-59-2,
cas,4208-80-4,
cas,54060-92-3,
cas,29556-33-0,
cas,68391-31-1,
cas,68259-00-7,
cas,544-62-7,
cas,170754-20-8,
cas,13232-26-3,
cas,8029-31-0,
cas,"8006-40-4,8012-89-3",
cas,135457-95-3,
cas,7659-95-2; 89957-88-0; 89957-89-1,
cas,16841-14-8,
cas,3061-75-4,
cas,70496-39-8,
cas,94109-05-4,
cas,138527-93-2,
cas,60270-33-9,
cas,125804-04-8,
cas,221446-54-4,
cas,68797-65-9,
cas,136920-10-0,
cas,26483-35-2,
cas,26636-40-8,
cas,115047-92-2 (generic),
cas,112-85-6,
cas,193892-43-2,
cas,1136947-78-8,
cas,69537-38-8,
cas,17301-53-0,
cas,81646-13-1 / 241148-21-0,
cas,18299-85-9,
cas,661-19-8,
cas,144514-52-3,
cas,17671-27-1,
cas,103403-38-9,
cas,26920-62-7,
cas,18312-32-8,
cas,39957-00-1,
cas,181496-25-3,
cas,37673-38-4,
cas,235433-32-6,
cas,1638330-84-3,
cas,223748-07-1,
cas,84776-11-4,
cas,97659-61-5,
cas,1302-78-9,
cas,100-52-7,
cas,1125-88-8,
cas,1319-88-6,
cas,2568-25-4,
cas,91080-29-4,
cas,63449-41-2 / 68391-01-5 / 68424-85-1 / 85409-22-9,
cas,68989-01-5,
cas,575-61-1,
cas,121-54-0,
cas,91-01-0,
cas,76-93-7,
cas,51-17-2,
cas,2634-33-5,
cas,91-76-9,
cas,65-85-0,
cas,68647-39-2,
cas,574-09-4,
cas,100-47-0,
cas,119-61-9,
cas,131-56-6,
cas,1641-17-4,
cas,1341-54-4,
cas,1843-05-6,
cas,131-55-5,
cas,131-57-7,
cas,4065-45-6,
cas,6628-37-1,
cas,131-54-4,
cas,85-19-8,
cas,131-53-3,
cas,76656-36-5,
cas,95-16-9,
cas,95-14-7,
cas,125304-04-3,
cas,96478-09-0,
cas,86-75-9,
cas,19379-90-9,
cas,98-88-4,
cas,2210277-15-7,
cas,7473-98-5,
cas,94-36-0,
cas,1539267-56-5,
cas,140-11-4,
cas,5396-89-4,
cas,2550-26-7,
cas,100-51-6,
cas,120-51-4,
cas,96682-10-9,
cas,103-37-7,
cas,103-41-3,
cas,119313-12-1,
cas,104-57-4,
cas,622-08-2,
cas,111744-92-4,
cas,19340-88-6,
cas,122-73-6,
cas,103-28-6,
cas,120-11-6,
cas,103-38-8,
cas,140-25-0,
cas,2495-37-6,
cas,538-86-3,
cas,94-44-0,
cas,10276-85-4,
cas,60555-57-9,
cas,102-16-9,
cas,122-63-4,
cas,118-58-1,
cas,60466-73-1,
cas,37526-88-8,
cas,56-37-1,
cas,10361-39-4,
cas,1214-39-7,
cas,1351668-35-3,
cas,14548-60-8,
cas,56039-58-8,
cas,924626-15-3,
cas,34590-02-8,
cas,222400-12-6,
cas,94-18-8,
cas,113089-56-8,
cas,84649-92-3,
cas,84649-92-3 / 8054-40-8,
cas,93164-91-1,
cas,477-90-7,
cas,160965-04-8,
cas,356065-50-4,
cas,89957-89-1 / 89957-90-4,
cas,89957-89-1,
cas,6784-13-0,
cas,107-95-9,
cas,6245-75-6,
cas,1694678-27-7,
cas,213250-52-3,
cas,56523-60-5,
cas,7235-40-7,
cas,87-44-5,
cas,1439905-58-4 / 53238-80-5 / 55965-23-6,
cas,10522-41-5,
cas,22029-76-1,
cas,14901-07-6,
cas,118562-73-5,
cas,5947-36-4,
cas,1078-95-1,
cas,127-91-3,
cas,511-59-1,
cas,77-42-9,
cas,67633-98-1,
cas,83-46-5,
cas,1013637-82-5,
cas,915-05-9,
cas,107-43-7/ 590-47-6,
cas,84012-15-7,
cas,84012-15-7 (generic),
cas,8001-88-5 / 8027-43-8,
cas,85251-66-7,
cas,85940-29-0,
cas,223748-09-2,
cas,223748-09-2 (generic),
cas,91745-85-6,
cas,473-98-3,
cas,472-15-1,
cas,25013-16-5,
cas,128-37-0,
cas,65416-21-9,
cas,4884-24-6,
cas,68039-73-6,
cas,96507-89-0,
cas,60628-96-8,
cas,61788-55-4,
cas,28434-01-7,
cas,194237-89-3,
cas,283602-75-5 /758716-52-8,
cas,905593-86-4,
cas,58-85-5,
cas,1894171-15-3,
cas,1302-27-8,
cas,1910069-14-5,
cas,106359-54-0,
cas,97298-48-1,
cas,56602-77-8,
cas,207562-42-3,
cas,237753-63-8,
cas,148019-46-9,
cas,143-23-7,
cas,32435-46-4,
cas,7128-64-5,
cas,220716-32-5,
cas,130120-57-9,
cas,1283601-17-1,
cas,919803-06-8,
cas,203665-28-5,
cas,1202686-00-7,
cas,115597-84-7,
cas,2251702-09-5 (generic),
cas,2249740-60-9,
cas,30538-92-2,
cas,374572-91-5,
cas,4246-51-9,
cas,1629579-82-3,
cas,106214-84-0,
cas,1422035-82-2,
cas,192390-10-6,
cas,1883454-19-0,
cas,17670-95-0,
cas,1126942-72-0,
cas,33171-05-0,
cas,222722-06-7,
cas,82249-33-0,
cas,2359671-63-7,
cas,112100-07-9,
cas,1283601-14-8,
cas,828918-62-3,
cas,872182-46-2,
cas,187393-00-6,
cas,76246-04-3,
cas,72162-39-1,
cas,52404-33-8,
cas,73324-00-2 (generic),
cas,66848-65-5,
cas,167940-08-1,
cas,2134562-93-7,
cas,2389147-80-0,
cas,2134098-86-3,
cas,1620133-64-3,
cas,2134562-92-6,
cas,2389147-83-3,
cas,2389147-81-1,
cas,2389129-40-0,
cas,2389147-85-5,
cas,2389147-82-2,
cas,2134562-95-9,
cas,2139340-35-3,
cas,2134562-94-8,
cas,2123611-93-6,
cas,2139340-54-6,
cas,82339-16-0,
cas,943454-44-2,
cas,2639209-73-5,
cas,2639188-39-7,
cas,2639209-65-5,
cas,2639188-41-1,
cas,2639169-55-2,
cas,2639209-81-5,
cas,2639209-78-0,
cas,2639209-77-9,
cas,831241-93-1,
cas,38204-93-2,
cas,628723-36-4,
cas,668988-06-5,
cas,1810718-57-0,
cas,82339-15-9,
cas,82339-13-7,
cas,71487-00-8,
cas,223707-41-3,
cas,67784-77-4,
cas,6976-37-0,
cas,515857-23-5,
cas,197980-52-2,
cas,158451-77-5 (generic),
cas,158069-88-6,
cas,435327-16-8,
cas,308072-58-4,
cas,474510-57-1,
cas,197098-60-5,
cas,4431-83-8,
cas,123953-63-9,
cas,1234379-92-0,
cas,138404-86-1,
cas,1883454-20-3,
cas,102783-01-7 (generic),
cas,190793-18-1,
cas,1401681-35-3,
cas,203265-11-6,
cas,25852-37-3,
cas,666854-47-3,
cas,29043-70-7,
cas,179240-12-1,
cas,162881-26-7,
cas,68951-96-2,
cas,18586-22-6,
cas,69013-23-6,
cas,495-62-5,
cas,515-69-5 / 23089-26-1,
cas,149591-38-8,
cas,50744-86-0,
cas,813-93-4,
cas,99-26-3,
cas,1304-85-4,
cas,116-37-0,
cas,18758-91-3,
cas,3696-28-4,
cas,89957-43-7 (generic),
cas,89957-43-7,
cas,223748-10-5,
cas,84649-97-8,
cas,93348-63-1,
cas,226994-42-9,
cas,91079-16-2,
cas,84012-16-8,
cas,225234-12-8,
cas,10043-35-3 / 11113-50-1,
cas,10373-78-1,
cas,2226-11-1,
cas,507-70-0,
cas,76-49-3,
cas,59672-05-8,
cas,10043-11-5,
cas,91771-36-7,
cas,89957-98-2 (generic)/1491152-64-7 (generic),
cas,89957-98-2,
cas,89957-98-2 / 8016-36-2,
cas,89957-98-2 / 8050-07-5,
cas,97952-72-2,
cas,223749-28-8,
cas,84539-85-5,
cas,84929-33-9,
cas,90989-79-0,
cas,225234-15-1,
cas,8002-13-9 / 90989-79-0,
cas,185323-46-0,
cas,100298-73-5 ; 93062-78-3,
cas,89958-03-2,
cas,89958-03-2 (generic),
cas,90064-15-6,
cas,91771-39-0,
cas,91771-39-0 / 223749-36-8,
cas,89958-13-4,
cas,223749-36-8,
cas,73049-70-4,
cas,2125692-22-8,
cas,8002-50-4,
cas,9001-00-7 / 37189-34-7,
cas,15435-29-7,
cas,5443-49-2,
cas,76-60-8,
cas,127243-85-0/910228-02-3 (free base),
cas,76-59-5,
cas,115-39-9,
cas,4845-99-2,
cas,24480-45-3,
cas,8002-64-0,
cas,608134-67-4,
cas,94465-67-5,
cas,89958-10-1,
cas,94333-88-7,
cas,3896-11-5,
cas,89958-12-3,
cas,92874-96-9,
cas,106-99-0; 25339-57-5,
cas,9003-18-3,
cas,106-97-8,
cas,25103-87-1,
cas,93333-82-5,
cas,917249-64-0,
cas,106-98-9; 25167-67-3,
cas,9044-17-1,
cas,29160-13-2,
cas,110-64-5,
cas,72894-11-2,
cas,13215-88-8,
cas,124-17-4,
cas,75427-76-8 / 107600-34-0,
cas,170274-77-8,
cas,112-34-5,
cas,111-76-2,
cas,112-07-2,
cas,13912-80-6 / 1322-29-8,
cas,109-38-6,
cas,942427-44-3,
cas,104909-82-2,
cas,8029-34-3,
cas,15706-73-7,
cas,1120360-69-1,
cas,123-86-4,
cas,140-04-5,
cas,141-32-2,
cas,30600-43-2,
cas,25767-47-9,
cas,7785-64-0,
cas,7756-96-9,
cas,136-60-7,
cas,68814-19-7,
cas,85-68-7,
cas,109-21-7,
cas,7492-70-8,
cas,7492-44-6,
cas,538-65-8,
cas,102-79-4,
cas,68954-39-2,
cas,25119-68-0,
cas,106-35-4,
cas,115-84-4,
cas,592-84-7,
cas,5391-18-4 / 41444-57-9,
cas,7397-62-8,
cas,626-82-4,
cas,53605-94-0,
cas,1384257-92-4,
cas,97-87-0,
cas,6297-41-2,
cas,94109-07-6,
cas,109-19-3,
cas,138-22-7,
cas,2052-15-5,
cas,925-21-3,
cas,97-88-1,
cas,1431551-12-0,
cas,70356-09-1,
cas,110-36-1,
cas,589-75-3,
cas,142-77-8,
cas,94-25-7,
cas,111-06-8,
cas,5331-14-6,
cas,122-43-0,
cas,85-70-1,
cas,590-01-2,
cas,2052-14-4,
cas,123-95-5,
cas,10047-28-6,
cas,7785-66-2,
cas,109-42-2,
cas,68002-19-7,
cas,26160-96-3,
cas,1879-09-0,
cas,24237-00-1,
cas,1350450-58-6,
cas,4437-85-8,
cas,"107-88-0 (i), 6290-03-5 (ii)",
cas,93763-20-3,
cas,107425-65-0,
cas,5384-26-9,
cas,91171-54-9,
cas,9019-29-8,
cas,111-75-1,
cas,134932-39-1,
cas,551-08-6,
cas,27610-92-0,
cas,3913-02-8,
cas,151661-98-2,
cas,188038-97-3,
cas,226994-03-2,
cas,101227-08-1,
cas,134112-37-1,
cas,190085-41-7,
cas,5579-78-2,
cas,94-26-8,
cas,80-54-6,
cas,6066-49-5,
cas,1515-72-6,
cas,53452-65-6,
cas,123-72-8,
cas,107-92-6,
cas,96-48-0,
cas,14032-62-3,
cas,495-40-9,
cas,194043-92-0 -  91080-23-8,
cas,91080-23-8,
cas,225234-14-0,
cas,690633-16-0,
cas,120205-94-9,
cas,82469-79-2,
cas,84012-17-9,
cas,68478-36-4,
cas,64742-48-9/90622-57-4,
cas,64742-48-9,
cas,129813-66-7,
cas,64742-48-9/68551-17-7,
cas,68551-17-7,
cas,85117-49-3,
cas,68002-97-1 (generic),
cas,64743-02-8 (generic),
cas,85665-33-4,
cas,246538-76-1,
cas,308060-94-8 (generic),
cas,64742-48-9/90622-58-5,
cas,246538-78-3,
cas,173244-48-9,
cas,68891-25-8,
cas,246538-04-5,
cas,246159-57-9,
cas,68131-40-8 (generic),
cas,68131-40-8,
cas,90622-58-5,
cas,246538-82-9 (generic),
cas,246538-82-9,
cas,75782-86-4,
cas,66455-14-9 (generic)/160901-19-9 (generic),
cas,160901-19-9 (generic)/66455-14-9 (generic),
cas,70750-17-3 (generic),
cas,66455-14-9,
cas,68130-45-0,
cas,70750-17-3,
cas,68439-50-9 (generic),
cas,70521-70-9 / 70521-71-0,
cas,68551-19-9,
cas,68439-50-9,
cas,68131-40-8 (generic)/84133-50-6 (generic),
cas,84133-50-6 (generic)/68131-40-8 (generic),
cas,84133-50-6,
cas,68131-40-8 (generic); 84133-50-6 (generic),
cas,63393-82-8,
cas,64742-94-5,
cas,106232-83-1 (generic)/68131-39-5 (generic),
cas,88497-58-9 (generic),
cas,68411-27-8,
cas,90411-66-8,
cas,93925-36-1,
cas,222722-22-7,
cas,1437281-03-2,
cas,68131-39-5,
cas,68071-35-2,
cas,67784-96-7,
cas,88497-58-9,
cas,246538-68-1,
cas,68855-56-1,
cas,8551-12-2 (generic),
cas,68551-12-2 (generic),
cas,68551-12-2,
cas,246159-55-7,
cas,67701-26-2,
cas,68937-84-8,
cas,68908-68-9,
cas,64742-46-7,
cas,222400-21-7,
cas,64742-47-8,
cas,64742-47-8/246538-79-4,
cas,246538-79-4,
cas,64742-46-7;,
cas,64425-86-1 (generic),
cas,64742-47-8/68551-20-2,
cas,68551-20-2,
cas,68458-86-6,
cas,75782-87-5,
cas,68951-67-7 (generic),
cas,68951-67-7,
cas,119147-75-0,
cas,246159-40-0,
cas,1174918-46-7,
cas,64741-76-0,
cas,223239-96-1,
cas,70750-40-2,
cas,1437281-01-0,
cas,93762-74-4 / 97592-76-2,
cas,64742-55-8,
cas,223239-95-0,
cas,2122228-95-7,
cas,247169-05-7,
cas,1437280-85-7,
cas,222722-13-6,
cas,223239-97-2,
cas,135620-17-6,
cas,94944-95-3,
cas,91052-08-3,
cas,223706-17-0,
cas,223706-22-7,
cas,222722-18-1,
cas,246538-80-7,
cas,3452-07-1,
cas,90604-34-5,
cas,200074-76-6,
cas,200074-77-7,
cas,93924-10-8,
cas,223239-98-3,
cas,251320-13-5,
cas,222400-16-0,
cas,251553-55-6 (generic)/97953-22-5 (generic)/246538-83-0 (generic),
cas,246538-83-0 (generic),
cas,97953-22-5 (generic)/251553-55-6 (generic)/246538-83-0 (generic),
cas,222722-15-8,
cas,246538-81-8,
cas,246538-83-0,
cas,246538-84-1 (generic),
cas,246538-84-1,
cas,2173403-48-8,
cas,95465-86-4,
cas,192230-29-8,
cas,158061-44-0,
cas,1402155-63-8,
cas,93924-11-9,
cas,222400-14-8,
cas,2134217-02-8,
cas,75535-27-2,
cas,443892-05-5,
cas,243137-49-7,
cas,330809-27-3 / 389082-70-6,
cas,246864-88-0,
cas,222400-22-8,
cas,222400-17-1,
cas,246538-85-2 (generic),
cas,223707-19-5,
cas,223239-94-9,
cas,246538-85-2,
cas,68201-22-9,
cas,70983-60-7,
cas,64743-02-8,
cas,222400-15-9,
cas,222400-19-3,
cas,246538-86-3 (generic),
cas,223239-93-8,
cas,246538-86-3,
cas,70248-14-5 (generic),
cas,70248-14-5,
cas,90622-56-3/70024-92-9/64741-66-8,
cas,70024-92-9,
cas,64742-82-1,
cas,68412-60-2,
cas,64742-49-0,
cas,64741-66-8/90622-56-3,
cas,246538-71-6,
cas,64742-95-6 / 93821-31-9,
cas,66455-17-2,
cas,68439-46-3 (generic),
cas,132778-08-6,
cas,68551-16-6,
cas,68439-46-3,
cas,169107-21-5,
cas,174125-27-0,
cas,90622-57-4,
cas,246538-72-7,
cas,246538-73-8,
cas,157627-88-8 (generic),
cas,190454-07-0,
cas,223239-92-7,
cas,2288769-60-6 (generic),
cas,29350-73-0,
cas,89958-05-4,
cas,89958-14-5,
cas,39300-88-4,
cas,331-39-5,
cas,58-08-2,
cas,5743-17-9,
cas,652-37-9,
cas,5743-22-6,
cas,311312-27-3,
cas,84929-60-2,
cas,8011-96-9,
cas,223748-11-6,
cas,13397-26-7,
cas,62-54-4,
cas,6292-01-9,
cas,9005-35-0,
cas,65997-17-3,
cas,5743-27-1,
cas,21059-46-1,
cas,3578-72-1,
cas,2090-05-3,
cas,471-34-1,
cas,9050-04-8,
cas,9049-05-2,
cas,9005-43-0,
cas,7790-76-3,
cas,10043-52-4,
cas,813-94-5,
cas,139-06-0,
cas,7758-23-8,
cas,62-33-9,
cas,26264-06-2,
cas,7789-75-5,
cas,250141-42-5,
cas,206360-00-1,
cas,29039-00-7,
cas,299-28-5,
cas,27214-00-2 / 126-95-4 / 1336-00-1 / 58409-70-4,
cas,35947-07-0,
cas,1305-62-0,
cas,1306-06-5,
cas,922-50-9 / 4857-44-7,
cas,35236-72-5,
cas,7778-54-3,
cas,28098-92-2,
cas,814-80-2,
cas,4696-56-4,
cas,138705-25-6,
cas,8061-52-7,
cas,7789-74-4,
cas,68308-22-5 / 52258-47-6,
cas,15284-51-2,
cas,1305-78-8,
cas,34644-00-3,
cas,137-08-6,
cas,69959-44-0,
cas,31377-05-6,
cas,1305-79-9,
